argument_month,caseOrigin_group,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitioner_group,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days,lcDisagreement_is_missing,threeJudgeFdc_is_missing
12,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,68,270,6,1988,Merits/Other,0,0,0,0,1,0,1,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,2,Private Entities,Government,1987,0.0,Criminal Procedure_3Judge_0.0,202.0,0,0
12,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,68,270,6,1988,Merits/Other,0,0,0,0,1,0,1,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,2,Private Entities,Government,1987,0.0,Criminal Procedure_3Judge_0.0,202.0,0,0
12,Federal,Federal,Substantive Reasons,Rehnquist,0.0,61,270,6,1988,Merits/Other,0,0,0,0,0,0,1,1,60010.0,Other Non-Constitutional,Attorneys_via_Certiorari,Discretionary,321.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1987,0.0,Attorneys_3Judge_0.0,209.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,181,270,6,1988,Merits/Other,0,0,0,0,0,0,0,1,30170.0,First Amendment,First Amendment_via_Appeal,Mandatory,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1603,4,Government,Other/Unknown,1987,0.0,First Amendment_3Judge_0.0,89.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,181,270,6,1988,Merits/Other,0,0,0,0,0,0,0,1,30170.0,First Amendment,First Amendment_via_Appeal,Mandatory,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1603,4,Government,Other/Unknown,1987,0.0,First Amendment_3Judge_0.0,89.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,181,270,6,1988,Merits/Other,0,0,0,0,0,0,0,1,30170.0,First Amendment,First Amendment_via_Appeal,Mandatory,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1603,4,Other/Unknown,Government,1987,0.0,First Amendment_3Judge_0.0,89.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,181,270,6,1988,Merits/Other,0,0,0,0,0,0,0,1,30170.0,First Amendment,First Amendment_via_Appeal,Mandatory,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1603,4,Other/Unknown,Other/Unknown,1987,0.0,First Amendment_3Judge_0.0,89.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,208,270,6,1988,Merits/Other,0,0,1,0,0,0,1,1,130020.0,Other Non-Constitutional,Miscellaneous_via_Appeal,Mandatory,600.0,Statutory,1.0,3.0,Reversed/Modified,LC_Unspec/Other,1603,1,Other/Unknown,Other/Unknown,1987,0.0,Miscellaneous_3Judge_0.0,62.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,1.0,102,272,6,1988,Merits/Other,0,0,1,0,0,0,0,1,70030.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,356.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1603,1,Private Entities,Private Entities,1987,0.0,Unions_3Judge_0.0,170.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,174,272,6,1988,Merits/Other,0,0,0,0,0,0,0,1,30010.0,First Amendment,First Amendment_via_Appeal,Mandatory,200.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1987,0.0,First Amendment_3Judge_0.0,98.0,0,0
11,State,State,Substantive Reasons,Rehnquist,0.0,39,272,6,1988,Merits/Other,0,0,0,0,1,0,1,1,10130.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,221.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Private Entities,Government,1987,0.0,Criminal Procedure_3Judge_0.0,233.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,202,272,6,1988,Merits/Other,0,0,0,0,0,0,1,1,90320.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,305.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,2,Government,Government,1987,0.0,Judicial Power_3Judge_0.0,70.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,202,272,6,1988,Merits/Other,0,0,0,0,0,0,1,1,90320.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,305.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,2,Government,Government,1987,0.0,Judicial Power_3Judge_0.0,70.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,1.0,145,272,6,1988,Merits/Other,0,0,1,0,1,0,0,1,10570.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1603,1,Government,Private Entities,1987,0.0,Criminal Procedure_3Judge_0.0,127.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,1.0,111,272,6,1988,Merits/Other,0,0,1,0,0,0,0,1,20060.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,384.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1603,1,Other/Unknown,Private Entities,1987,0.0,Civil Rights_3Judge_0.0,161.0,0,0
1,State,State,Procedural/Administrative,Rehnquist,0.0,104,272,6,1988,Merits/Other,0,0,0,0,1,0,0,1,10270.0,Criminal Procedure,Criminal Procedure_via_Appeal,Mandatory,213.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Private Entities,Government,1987,0.0,Criminal Procedure_3Judge_0.0,168.0,0,0
10,State,State,Procedural/Administrative,Rehnquist,0.0,3,38,11,1988,Merits/Other,0,0,0,0,0,0,1,1,100030.0,Other Constitutional,Federalism_via_Appeal,Mandatory,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Federalism_3Judge_0.0,35.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,44,11,1988,Merits/Other,0,0,0,0,0,0,1,1,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,206.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1988,0.0,Criminal Procedure_3Judge_0.0,42.0,0,0
10,State,State,Substantive Reasons,Rehnquist,0.0,10,59,11,1988,Merits/Other,0,0,0,0,1,0,1,1,40010.0,Other Constitutional,Due Process_via_Certiorari,Discretionary,230.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Government,Private Entities,1988,0.0,Due Process_3Judge_0.0,49.0,0,0
10,State,State,Procedural/Administrative,Rehnquist,0.0,11,59,11,1988,Merits/Other,0,0,0,0,0,0,1,1,20330.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,231.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,Civil Rights_3Judge_0.0,48.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,10,66,12,1988,Merits/Other,0,0,0,0,0,0,1,1,30120.0,First Amendment,First Amendment_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1988,0.0,First Amendment_3Judge_0.0,56.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,66,12,1988,Merits/Other,0,0,0,0,0,0,1,1,20210.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,3,Other/Unknown,Other/Unknown,1988,0.0,Civil Rights_3Judge_0.0,64.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,66,12,1988,Merits/Other,0,0,0,0,0,0,1,1,20210.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,3,Government,Other/Unknown,1988,0.0,Civil Rights_3Judge_0.0,64.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,66,12,1988,Merits/Other,0,0,0,0,0,0,1,1,20210.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,3,Government,Other/Unknown,1988,0.0,Civil Rights_3Judge_0.0,64.0,0,0
11,State,State,Procedural/Administrative,Rehnquist,1.0,58,66,12,1988,Merits/Other,0,0,0,0,0,0,1,1,90160.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Affirmed,LC_Disagree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,Judicial Power_3Judge_0.0,8.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,2.0,3,72,12,1988,Merits/Other,0,0,1,0,0,0,1,1,90110.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,402.0,Other/Unknown,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1603,2,Other/Unknown,Other/Unknown,1988,0.0,Judicial Power_3Judge_0.0,69.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,2.0,3,72,12,1988,Merits/Other,0,0,1,0,0,0,1,1,90110.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,402.0,Other/Unknown,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1603,2,Other/Unknown,Other/Unknown,1988,0.0,Judicial Power_3Judge_0.0,69.0,0,0
10,State,State,Substantive Reasons,Rehnquist,0.0,4,72,12,1988,Merits/Other,0,0,0,0,0,0,1,1,40030.0,Other Constitutional,Due Process_via_Certiorari,Discretionary,230.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Due Process_3Judge_0.0,68.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,10,72,12,1988,Merits/Other,0,0,0,0,0,0,1,1,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,309.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1988,0.0,Judicial Power_3Judge_0.0,62.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,30,72,12,1988,Merits/Other,0,0,0,0,0,0,1,1,90150.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,,Other/Unknown,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1603,1,Private Entities,Private Entities,1988,0.0,Judicial Power_3Judge_0.0,42.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,1.0,31,101,1,1989,Merits/Other,0,0,1,0,0,0,1,0,20400.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,314.0,Statutory,1.0,2.0,Affirmed,LC_Disagree_Liberal,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Civil Rights_3Judge_0.0,70.0,0,0
10,State,State,Procedural/Administrative,Rehnquist,0.0,11,101,1,1989,Merits/Other,0,0,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,111.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,2,Other/Unknown,Other/Unknown,1988,0.0,Economic Activity_3Judge_0.0,90.0,0,0
10,State,State,Procedural/Administrative,Rehnquist,0.0,11,101,1,1989,Merits/Other,0,0,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,111.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,2,Other/Unknown,Other/Unknown,1988,0.0,Economic Activity_3Judge_0.0,90.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,1.0,38,92,1,1989,Merits/Other,0,0,1,0,1,0,1,0,10120.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,214.0,Constitutional,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1603,1,Private Entities,Government,1988,0.0,Criminal Procedure_3Judge_0.0,54.0,0,0
11,State,State,Procedural/Administrative,Rehnquist,0.0,37,102,1,1989,Merits/Other,0,0,0,0,0,0,1,0,40070.0,Other Constitutional,Due Process_via_Appeal,Mandatory,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Due Process_3Judge_0.0,65.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,32,102,1,1989,Merits/Other,0,0,0,0,0,0,1,0,70060.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,351.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Other/Unknown,Private Entities,1988,0.0,Unions_3Judge_0.0,70.0,0,0
12,State,State,Substantive Reasons,Rehnquist,0.0,67,109,1,1989,Merits/Other,0,1,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,231.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,2,Other/Unknown,Government,1988,0.0,Economic Activity_3Judge_0.0,42.0,0,0
12,State,State,Substantive Reasons,Rehnquist,0.0,67,109,1,1989,Merits/Other,0,1,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,231.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,2,Other/Unknown,Government,1988,0.0,Economic Activity_3Judge_0.0,42.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,1.0,37,109,1,1989,Merits/Other,0,0,1,0,0,0,1,0,70060.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,351.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1603,1,Private Entities,Other/Unknown,1988,0.0,Unions_3Judge_0.0,72.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,4,109,1,1989,Merits/Other,0,0,0,0,0,0,1,0,130020.0,Other Non-Constitutional,Miscellaneous_via_Certiorari,Discretionary,600.0,Statutory,0.0,3.0,Other/Unknown,LC_Unspec/Other,1603,2,Other/Unknown,Government,1988,0.0,Miscellaneous_3Judge_0.0,105.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,4,109,1,1989,Merits/Other,0,0,0,0,0,0,1,0,130020.0,Other Non-Constitutional,Miscellaneous_via_Certiorari,Discretionary,600.0,Statutory,0.0,3.0,Other/Unknown,LC_Unspec/Other,1603,2,Government,Other/Unknown,1988,0.0,Miscellaneous_3Judge_0.0,105.0,0,0
12,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,66,114,1,1989,Merits/Other,0,0,1,0,0,0,1,0,90400.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Judicial Power_3Judge_0.0,48.0,0,0
10,State,State,Procedural/Administrative,Rehnquist,0.0,2,114,1,1989,Merits/Other,0,0,0,0,1,0,1,0,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Government,Private Entities,1988,0.0,Criminal Procedure_3Judge_0.0,112.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,4,114,1,1989,Merits/Other,0,0,1,0,0,0,1,0,20070.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,231.0,Constitutional,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1603,1,Government,Other/Unknown,1988,0.0,Civil Rights_3Judge_0.0,110.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,3,114,1,1989,Merits/Other,0,0,1,0,0,0,1,0,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,206.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1603,1,Government,Other/Unknown,1988,0.0,Criminal Procedure_3Judge_0.0,111.0,0,0
1,State,State,Procedural/Administrative,Rehnquist,0.0,101,114,1,1989,Merits/Other,0,0,0,0,0,0,0,0,90160.0,Judicial Power,Judicial Power_via_Appeal,Mandatory,,Other/Unknown,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1603,1,Private Entities,Other/Unknown,1988,0.0,Judicial Power_3Judge_0.0,13.0,0,0
11,State,State,Procedural/Administrative,Rehnquist,1.0,31,143,2,1989,Merits/Other,0,0,0,0,0,0,1,0,30170.0,First Amendment,First Amendment_via_Appeal,Mandatory,203.0,Constitutional,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,First Amendment_3Judge_0.0,112.0,0,0
10,State,State,Substantive Reasons,Rehnquist,2.0,2,143,2,1989,Merits/Other,0,0,0,0,0,0,1,0,30190.0,First Amendment,First Amendment_via_Certiorari,Discretionary,200.0,Constitutional,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1603,2,Other/Unknown,Government,1988,0.0,First Amendment_3Judge_0.0,141.0,0,0
10,State,State,Substantive Reasons,Rehnquist,0.0,2,143,2,1989,Merits/Other,0,0,0,0,0,0,1,0,30190.0,First Amendment,First Amendment_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1603,2,Other/Unknown,Government,1988,0.0,First Amendment_3Judge_0.0,141.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,58,143,2,1989,Merits/Other,0,0,0,0,0,0,1,0,60010.0,Other Non-Constitutional,Attorneys_via_Certiorari,Discretionary,328.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Attorneys_3Judge_0.0,85.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,60,143,2,1989,Merits/Other,0,0,0,0,0,0,1,0,80090.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,323.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Private Entities,Private Entities,1988,0.0,Economic Activity_3Judge_0.0,83.0,0,0
12,Federal,Federal,Substantive Reasons,Rehnquist,1.0,66,143,2,1989,Merits/Other,0,0,1,0,0,0,1,0,90020.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,1.0,1.0,Other/Unknown,LC_Disagree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,Judicial Power_3Judge_0.0,77.0,0,0
12,State,State,Substantive Reasons,Rehnquist,1.0,65,143,2,1989,Merits/Other,0,0,0,0,0,0,1,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,148.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Federalism_3Judge_0.0,78.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,59,143,2,1989,Merits/Other,0,0,0,0,0,0,1,0,90110.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,400.0,Other/Unknown,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Judicial Power_3Judge_0.0,84.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,32,144,2,1989,Merits/Other,0,0,0,0,1,0,1,0,20170.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,230.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Private Entities,Government,1988,0.0,Civil Rights_3Judge_0.0,112.0,0,0
12,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,65,144,2,1989,Merits/Other,0,0,0,0,0,0,1,0,30010.0,First Amendment,First Amendment_via_Appeal,Mandatory,200.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1988,0.0,First Amendment_3Judge_0.0,79.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,30,144,2,1989,Merits/Other,0,0,0,0,0,0,1,0,120030.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,307.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1603,1,Government,Other/Unknown,1988,0.0,Federal Taxation_3Judge_0.0,114.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,11,144,2,1989,Merits/Other,0,0,0,0,0,0,1,0,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,Criminal Procedure_3Judge_0.0,133.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,3,144,2,1989,Merits/Other,0,0,1,0,0,0,1,0,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Affirmed,LC_Disagree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,Criminal Procedure_3Judge_0.0,141.0,0,0
12,Federal,Federal,Substantive Reasons,Rehnquist,0.0,66,144,2,1989,Merits/Other,0,0,0,0,0,0,1,0,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,341.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1988,0.0,Criminal Procedure_3Judge_0.0,78.0,0,0
12,Federal,Federal,Substantive Reasons,Rehnquist,1.0,65,150,2,1989,Merits/Other,0,0,1,0,1,0,1,0,130020.0,Other Non-Constitutional,Miscellaneous_via_Certiorari,Discretionary,509.0,Other/Unknown,1.0,3.0,Reversed/Modified,LC_Unspec/Other,1603,1,Government,Private Entities,1988,0.0,Miscellaneous_3Judge_0.0,85.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,38,150,2,1989,Merits/Other,0,0,0,0,1,0,1,0,20400.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,314.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1603,1,Government,Private Entities,1988,0.0,Civil Rights_3Judge_0.0,112.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,31,150,2,1989,Merits/Other,0,0,0,0,0,0,1,0,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,,Other/Unknown,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Government,Other/Unknown,1988,0.0,Criminal Procedure_3Judge_0.0,119.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,37,150,2,1989,Merits/Other,0,0,0,0,0,0,1,0,70080.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,363.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1603,1,Private Entities,Private Entities,1988,0.0,Unions_3Judge_0.0,113.0,0,0
11,State,State,Procedural/Administrative,Rehnquist,0.0,60,156,3,1989,Merits/Other,0,0,0,0,0,0,1,0,100030.0,Other Constitutional,Federalism_via_Appeal,Mandatory,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Federalism_3Judge_0.0,96.0,0,0
11,State,State,Procedural/Administrative,Rehnquist,0.0,59,156,3,1989,Merits/Other,0,1,0,0,0,0,1,0,80110.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,148.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1603,1,Other/Unknown,Other/Unknown,1988,0.0,Economic Activity_3Judge_0.0,97.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,108,156,3,1989,Merits/Other,0,0,0,0,0,0,0,0,90290.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1603,1,Other/Unknown,Private Entities,1988,0.0,Judicial Power_3Judge_0.0,48.0,0,0
1,State,State,Substantive Reasons,Rehnquist,0.0,100,156,3,1989,Merits/Other,0,0,0,0,1,0,0,0,10580.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,215.0,Constitutional,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1603,1,Private Entities,Government,1988,0.0,Criminal Procedure_3Judge_0.0,56.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,2.0,102,156,3,1989,Merits/Other,0,0,1,0,0,0,0,0,20220.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,144.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1603,2,Other/Unknown,Private Entities,1988,0.0,Civil Rights_3Judge_0.0,54.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,2.0,102,156,3,1989,Merits/Other,0,0,1,0,0,0,0,0,20220.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,144.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1603,2,Other/Unknown,Private Entities,1988,0.0,Civil Rights_3Judge_0.0,54.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,31,171,3,1989,Merits/Other,0,0,0,0,0,0,1,0,90090.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,Judicial Power_3Judge_0.0,140.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,1.0,102,171,3,1989,Merits/Other,0,0,1,0,0,0,0,0,10060.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,1.0,1.0,Affirmed,LC_Disagree_Conservative,1603,1,Other/Unknown,Government,1988,0.0,Criminal Procedure_3Judge_0.0,69.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,1.0,32,171,3,1989,Merits/Other,0,0,1,1,0,0,1,0,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1603,1,Government,Private Entities,1988,0.0,Criminal Procedure_3Judge_0.0,139.0,0,0
